date,rank,song,artist,last-week,peak-rank,weeks-on-board
4/24/21,11,Blinding Lights,The Weeknd,9,1,71
4/24/21,12,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,19,12,13
4/24/21,13,Calling My Phone,Lil Tjay Featuring 6LACK,11,3,9
4/24/21,14,What You Know Bout Love,Pop Smoke,12,9,32
4/24/21,15,Deja Vu,Olivia Rodrigo,8,8,2
4/24/21,16,Ruff Ryders' Anthem,DMX,,16,5
4/24/21,17,Best Friend,Saweetie Featuring Doja Cat,14,14,14
4/24/21,18,Mood,24kGoldn Featuring iann dior,13,1,36
4/24/21,19,The Good Ones,Gabby Barrett,29,19,16
4/24/21,20,Back In Blood,Pooh Shiesty Featuring Lil Durk,18,13,15
4/24/21,21,34+35,Ariana Grande,15,2,24
4/24/21,22,Go Crazy,Chris Brown & Young Thug,16,3,49
4/24/21,23,You Broke Me First.,Tate McRae,21,17,34
4/24/21,24,Therefore I Am,Billie Eilish,20,2,23
4/24/21,25,What's Next,Drake,17,1,6
4/24/21,26,Heartbreak Anniversary,Giveon,22,22,9
4/24/21,27,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,25,25,6
4/24/21,28,My Ex's Best Friend,Machine Gun Kelly X blackbear,28,21,35
4/24/21,29,You're Mines Still,Yung Bleu Featuring Drake,23,18,19
4/24/21,30,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,90,30,2
4/24/21,31,Positions,Ariana Grande,24,1,25
4/24/21,32,Without You,The Kid LAROI,30,30,19
4/24/21,33,On Me,Lil Baby,27,23,19
4/24/21,34,Dakiti,Bad Bunny & Jhay Cortez,31,5,24
4/24/21,35,Track Star,Mooski,36,35,8
4/24/21,36,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,33,6,41
4/24/21,37,No More Parties,Coi Leray Featuring Lil Durk,34,26,10
4/24/21,38,Tombstone,Rod Wave,32,11,4
4/24/21,39,Good Days,SZA,35,9,16
4/24/21,40,Party Up (Up In Here),DMX,,27,22
4/24/21,41,Heat Waves,Glass Animals,44,41,13
4/24/21,42,Starting Over,Chris Stapleton,26,25,33
4/24/21,43,Made For You,Jake Owen,66,43,8
4/24/21,44,Forever After All,Luke Combs,45,2,25
4/24/21,45,We're Good,Dua Lipa,42,42,9
4/24/21,46,X Gon' Give It To Ya,DMX,,46,17
4/24/21,47,Wants And Needs,Drake Featuring Lil Baby,38,2,6
4/24/21,48,Streets,Doja Cat,41,16,14
4/24/21,49,Cry Baby,Megan Thee Stallion Featuring DaBaby,40,28,19
4/24/21,50,Goosebumps,Travis Scott & HVME,47,47,13
4/24/21,51,Time Today,Moneybagg Yo,49,37,10
4/24/21,52,Love Story (Taylor's Version),Taylor Swift,,11,2
4/24/21,53,Street Runner,Rod Wave,39,16,5
4/24/21,54,What's Your Country Song,Thomas Rhett,37,29,17
4/24/21,55,Richer,Rod Wave Featuring Polo G,46,22,3
4/24/21,56,Telepatia,Kali Uchis,51,39,8
4/24/21,57,Just The Way,Parmalee x Blanco Brown,52,31,16
4/24/21,58,Hell Of A View,Eric Church,64,58,14
4/24/21,59,Somebody Like That,Tenille Arts,62,59,13
4/24/21,60,Long Live,Florida Georgia Line,54,45,15
4/24/21,61,Down To One,Luke Bryan,77,36,16
4/24/21,62,Willow,Taylor Swift,60,1,18
4/24/21,63,Hold On,Justin Bieber,57,20,6
4/24/21,64,Headshot,"Lil Tjay, Polo G & Fivio Foreign",55,42,4
4/24/21,65,Forever & Always (Taylor's Version),Taylor Swift,,65,1
4/24/21,66,Lady,Brett Young,58,52,14
4/24/21,67,Breaking Up Was Easy In The 90's,Sam Hunt,68,67,7
4/24/21,68,Damage,H.E.R.,65,44,18
4/24/21,69,Momma's House,Dustin Lynch,59,59,14
4/24/21,70,Anyone,Justin Bieber,53,6,15
4/24/21,71,Fearless (Taylor's Version),Taylor Swift,,71,1
4/24/21,72,You All Over Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,,51,2
4/24/21,73,My Head And My Heart,Ava Max,63,45,10
4/24/21,74,La Noche de Anoche,Bad Bunny & Rosalia,75,53,12
4/24/21,75,You Belong With Me (Taylor's Version),Taylor Swift,,75,1
4/24/21,76,Settling Down,Miranda Lambert,71,71,5
4/24/21,77,Hellcats & Trackhawks,Lil Durk,69,69,5
4/24/21,78,Glad You Exist,Dan + Shay,85,63,10
4/24/21,79,Run It Up,Lil Tjay Featuring Offset & Moneybagg Yo,50,50,2
4/24/21,80,Almost Maybes,Jordan Davis,78,73,12
4/24/21,81,Big Gangsta,Kevin Gates,,81,1
4/24/21,82,Masterpiece,DaBaby,72,55,12
4/24/21,83,The Business,Tiesto,74,69,8
4/24/21,84,4 Da Gang,42 Dugg & Roddy Ricch,67,67,2
4/24/21,85,Quicksand,Morray,73,73,10
4/24/21,86,Pick Up Your Feelings,Jazmine Sullivan,79,75,12
4/24/21,87,Shy Away,twenty one pilots,,87,1
4/24/21,88,Fifteen (Taylor's Version),Taylor Swift,,88,1
4/24/21,89,Big Purr (Prrdd),Coi Leray & Pooh Shiesty,82,69,3
4/24/21,90,Famous Friends,Chris Young + Kane Brown,89,89,3
4/24/21,91,Nobody,Dylan Scott,91,85,7
4/24/21,92,Lil Bit,Nelly & Florida Georgia Line,93,92,4
4/24/21,93,Met Him Last Night,Demi Lovato Featuring Ariana Grande,61,61,2
4/24/21,94,The Way I Loved You (Taylor's Version),Taylor Swift,,94,1
4/24/21,95,Monsters,All Time Low Featuring Demi Lovato & blackbear ,86,55,16
4/24/21,96,One Too Many,Keith Urban Duet With P!nk,88,62,18
4/24/21,97,Wasted On You,Morgan Wallen,80,9,14
4/24/21,98,Dancing With The Devil,Demi Lovato,56,56,2
4/24/21,99,Gone,Dierks Bentley,97,97,5
4/24/21,100,Real As It Gets,Lil Baby Featuring EST Gee,83,34,6
4/17/21,1,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),3,1,5
4/17/21,2,Montero (Call Me By Your Name),Lil Nas X,1,1,2
4/17/21,3,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,2,1,3
4/17/21,4,Up,Cardi B,4,1,9
4/17/21,5,Drivers License,Olivia Rodrigo,5,1,13
4/17/21,6,Save Your Tears,The Weeknd,6,4,17
4/17/21,7,Levitating,Dua Lipa Featuring DaBaby,7,5,27
4/17/21,8,Deja Vu,Olivia Rodrigo,,8,1
4/17/21,9,Blinding Lights,The Weeknd,8,1,70
4/17/21,10,Astronaut In The Ocean,Masked Wolf,12,10,8
4/17/21,11,Calling My Phone,Lil Tjay Featuring 6LACK,18,3,8
4/17/21,12,What You Know Bout Love,Pop Smoke,10,9,31
4/17/21,13,Mood,24kGoldn Featuring iann dior,9,1,35
4/17/21,14,Best Friend,Saweetie Featuring Doja Cat,17,14,13
4/17/21,15,34+35,Ariana Grande,14,2,23
4/17/21,16,Go Crazy,Chris Brown & Young Thug,15,3,48
4/17/21,17,What's Next,Drake,13,1,5
4/17/21,18,Back In Blood,Pooh Shiesty Featuring Lil Durk,20,13,14
4/17/21,19,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,24,15,12
4/17/21,20,Therefore I Am,Billie Eilish,19,2,22
4/17/21,21,You Broke Me First.,Tate McRae,21,17,33
4/17/21,22,Heartbreak Anniversary,Giveon,28,22,8
4/17/21,23,You're Mines Still,Yung Bleu Featuring Drake,23,18,18
4/17/21,24,Positions,Ariana Grande,25,1,24
4/17/21,25,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,33,25,5
4/17/21,26,Starting Over,Chris Stapleton,41,25,32
4/17/21,27,On Me,Lil Baby,26,23,18
4/17/21,28,My Ex's Best Friend,Machine Gun Kelly X blackbear,29,21,34
4/17/21,29,The Good Ones,Gabby Barrett,32,29,15
4/17/21,30,Without You,The Kid LAROI,31,30,18
4/17/21,31,Dakiti,Bad Bunny & Jhay Cortez,27,5,23
4/17/21,32,Tombstone,Rod Wave,11,11,3
4/17/21,33,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,37,6,40
4/17/21,34,No More Parties,Coi Leray Featuring Lil Durk,39,26,9
4/17/21,35,Good Days,SZA,40,9,15
4/17/21,36,Track Star,Mooski,47,36,7
4/17/21,37,What's Your Country Song,Thomas Rhett,42,29,16
4/17/21,38,Wants And Needs,Drake Featuring Lil Baby,34,2,5
4/17/21,39,Street Runner,Rod Wave,16,16,4
4/17/21,40,Cry Baby,Megan Thee Stallion Featuring DaBaby,44,28,18
4/17/21,41,Streets,Doja Cat,35,16,13
4/17/21,42,We're Good,Dua Lipa,48,42,8
4/17/21,43,Put Your Records On,Ritt Momney,43,30,25
4/17/21,44,Heat Waves,Glass Animals,50,44,12
4/17/21,45,Forever After All,Luke Combs,54,2,24
4/17/21,46,Richer,Rod Wave Featuring Polo G,22,22,2
4/17/21,47,Goosebumps,Travis Scott & HVME,56,47,12
4/17/21,48,Whoopty,CJ,38,10,22
4/17/21,49,Time Today,Moneybagg Yo,58,37,9
4/17/21,50,Run It Up,Lil Tjay Featuring Offset & Moneybagg Yo,,50,1
4/17/21,51,Telepatia,Kali Uchis,53,39,7
4/17/21,52,Just The Way,Parmalee x Blanco Brown,60,31,15
4/17/21,53,Anyone,Justin Bieber,36,6,14
4/17/21,54,Long Live,Florida Georgia Line,45,45,14
4/17/21,55,Headshot,"Lil Tjay, Polo G & Fivio Foreign",68,42,3
4/17/21,56,Dancing With The Devil,Demi Lovato,,56,1
4/17/21,57,Hold On,Justin Bieber,46,20,5
4/17/21,58,Lady,Brett Young,52,52,13
4/17/21,59,Momma's House,Dustin Lynch,62,59,13
4/17/21,60,Willow,Taylor Swift,59,1,17
4/17/21,61,Met Him Last Night,Demi Lovato Featuring Ariana Grande,,61,1
4/17/21,62,Somebody Like That,Tenille Arts,66,62,12
4/17/21,63,My Head And My Heart,Ava Max,57,45,9
4/17/21,64,Hell Of A View,Eric Church,67,63,13
4/17/21,65,Damage,H.E.R.,64,44,17
4/17/21,66,Made For You,Jake Owen,75,66,7
4/17/21,67,4 Da Gang,42 Dugg & Roddy Ricch,,67,1
4/17/21,68,Breaking Up Was Easy In The 90's,Sam Hunt,73,68,6
4/17/21,69,Hellcats & Trackhawks,Lil Durk,76,69,4
4/17/21,70,Lemon Pepper Freestyle,Drake Featuring Rick Ross,70,3,5
4/17/21,71,Settling Down,Miranda Lambert,90,71,4
4/17/21,72,Masterpiece,DaBaby,77,55,11
4/17/21,73,Quicksand,Morray,83,73,9
4/17/21,74,The Business,Tiesto,86,69,7
4/17/21,75,La Noche de Anoche,Bad Bunny & Rosalia,78,53,11
4/17/21,76,Hard For The Next,Moneybagg Yo & Future,49,49,2
4/17/21,77,Down To One,Luke Bryan,74,36,15
4/17/21,78,Almost Maybes,Jordan Davis,91,73,11
4/17/21,79,Pick Up Your Feelings,Jazmine Sullivan,84,75,11
4/17/21,80,Wasted On You,Morgan Wallen,79,9,13
4/17/21,81,Film Out,BTS,,81,1
4/17/21,82,Big Purr (Prrdd),Coi Leray & Pooh Shiesty,69,69,2
4/17/21,83,Real As It Gets,Lil Baby Featuring EST Gee,82,34,5
4/17/21,84,Body,Megan Thee Stallion,81,12,20
4/17/21,85,Glad You Exist,Dan + Shay,92,63,9
4/17/21,86,Monsters,All Time Low Featuring Demi Lovato & blackbear ,80,55,15
4/17/21,87,You Got It,VEDO,97,75,15
4/17/21,88,One Too Many,Keith Urban Duet With P!nk,95,62,17
4/17/21,89,Famous Friends,Chris Young + Kane Brown,,89,2
4/17/21,90,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,,90,1
4/17/21,91,Nobody,Dylan Scott,99,85,6
4/17/21,92,As I Am,Justin Bieber Featuring Khalid,72,43,3
4/17/21,93,Lil Bit,Nelly & Florida Georgia Line,,93,3
4/17/21,94,Drankin N Smokin,Future & Lil Uzi Vert,,31,11
4/17/21,95,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,,84,6
4/17/21,96,Follow You,Imagine Dragons,,83,2
4/17/21,97,Gone,Dierks Bentley,,97,4
4/17/21,98,Girl Like Me,Black Eyed Peas X Shakira,100,67,13
4/17/21,99,Buss It,Erica Banks,87,47,13
4/17/21,100,Arcade,Duncan Laurence,,100,1
4/10/21,1,Montero (Call Me By Your Name),Lil Nas X,,1,1
4/10/21,2,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,1,1,2
4/10/21,3,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),3,2,4
4/10/21,4,Up,Cardi B,2,1,8
4/10/21,5,Drivers License,Olivia Rodrigo,4,1,12
4/10/21,6,Save Your Tears,The Weeknd,5,4,16
4/10/21,7,Levitating,Dua Lipa Featuring DaBaby,7,5,26
4/10/21,8,Blinding Lights,The Weeknd,6,1,69
4/10/21,9,Mood,24kGoldn Featuring iann dior,10,1,34
4/10/21,10,What You Know Bout Love,Pop Smoke,9,9,30
4/10/21,11,Tombstone,Rod Wave,82,11,2
4/10/21,12,Astronaut In The Ocean,Masked Wolf,17,12,7
4/10/21,13,What's Next,Drake,8,1,4
4/10/21,14,34+35,Ariana Grande,11,2,22
4/10/21,15,Go Crazy,Chris Brown & Young Thug,12,3,47
4/10/21,16,Street Runner,Rod Wave,32,16,3
4/10/21,17,Best Friend,Saweetie Featuring Doja Cat,24,17,12
4/10/21,18,Calling My Phone,Lil Tjay Featuring 6LACK,14,3,7
4/10/21,19,Therefore I Am,Billie Eilish,15,2,21
4/10/21,20,Back In Blood,Pooh Shiesty Featuring Lil Durk,13,13,13
4/10/21,21,You Broke Me First.,Tate McRae,22,17,32
4/10/21,22,Richer,Rod Wave Featuring Polo G,,22,1
4/10/21,23,You're Mines Still,Yung Bleu Featuring Drake,18,18,17
4/10/21,24,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,23,15,11
4/10/21,25,Positions,Ariana Grande,21,1,23
4/10/21,26,On Me,Lil Baby,25,23,17
4/10/21,27,Dakiti,Bad Bunny & Jhay Cortez,28,5,22
4/10/21,28,Heartbreak Anniversary,Giveon,29,28,7
4/10/21,29,My Ex's Best Friend,Machine Gun Kelly X blackbear,31,21,33
4/10/21,30,Dynamite,BTS,26,1,32
4/10/21,31,Without You,The Kid LAROI,36,31,17
4/10/21,32,The Good Ones,Gabby Barrett,37,32,14
4/10/21,33,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,40,33,4
4/10/21,34,Wants And Needs,Drake Featuring Lil Baby,19,2,4
4/10/21,35,Streets,Doja Cat,27,16,12
4/10/21,36,Anyone,Justin Bieber,16,6,13
4/10/21,37,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,33,6,39
4/10/21,38,Whoopty,CJ,38,10,21
4/10/21,39,No More Parties,Coi Leray Featuring Lil Durk,30,26,8
4/10/21,40,Good Days,SZA,34,9,14
4/10/21,41,Starting Over,Chris Stapleton,41,25,31
4/10/21,42,What's Your Country Song,Thomas Rhett,35,29,15
4/10/21,43,Put Your Records On,Ritt Momney,39,30,24
4/10/21,44,Cry Baby,Megan Thee Stallion Featuring DaBaby,45,28,17
4/10/21,45,Long Live,Florida Georgia Line,54,45,13
4/10/21,46,Hold On,Justin Bieber,20,20,4
4/10/21,47,Track Star,Mooski,53,47,6
4/10/21,48,We're Good,Dua Lipa,51,48,7
4/10/21,49,Hard For The Next,Moneybagg Yo & Future,,49,1
4/10/21,50,Heat Waves,Glass Animals,57,50,11
4/10/21,51,You All Over Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,,51,1
4/10/21,52,Lady,Brett Young,52,52,12
4/10/21,53,Telepatia,Kali Uchis,44,39,6
4/10/21,54,Forever After All,Luke Combs,61,2,23
4/10/21,55,SoulFly,Rod Wave,,55,1
4/10/21,56,Goosebumps,Travis Scott & HVME,59,56,11
4/10/21,57,My Head And My Heart,Ava Max,48,45,8
4/10/21,58,Time Today,Moneybagg Yo,55,37,8
4/10/21,59,Willow,Taylor Swift,50,1,16
4/10/21,60,Just The Way,Parmalee x Blanco Brown,46,31,14
4/10/21,61,Gone Till November,Rod Wave,,61,1
4/10/21,62,Momma's House,Dustin Lynch,63,62,12
4/10/21,63,Don't Forget,Rod Wave,,63,1
4/10/21,64,Damage,H.E.R.,58,44,16
4/10/21,65,Blame On You,Rod Wave,,65,1
4/10/21,66,Somebody Like That,Tenille Arts,67,66,11
4/10/21,67,Hell Of A View,Eric Church,65,63,12
4/10/21,68,Headshot,"Lil Tjay, Polo G & Fivio Foreign",42,42,2
4/10/21,69,Big Purr (Prrdd),Coi Leray & Pooh Shiesty,,69,1
4/10/21,70,Lemon Pepper Freestyle,Drake Featuring Rick Ross,56,3,4
4/10/21,71,All I Got,Rod Wave,,71,1
4/10/21,72,As I Am,Justin Bieber Featuring Khalid,43,43,2
4/10/21,73,Breaking Up Was Easy In The 90's,Sam Hunt,79,73,5
4/10/21,74,Down To One,Luke Bryan,60,36,14
4/10/21,75,Made For You,Jake Owen,78,75,6
4/10/21,76,Hellcats & Trackhawks,Lil Durk,,74,3
4/10/21,77,Masterpiece,DaBaby,74,55,10
4/10/21,78,La Noche de Anoche,Bad Bunny & Rosalia,73,53,10
4/10/21,79,Wasted On You,Morgan Wallen,77,9,12
4/10/21,80,Monsters,All Time Low Featuring Demi Lovato & blackbear ,70,55,14
4/10/21,81,Body,Megan Thee Stallion,71,12,19
4/10/21,82,Real As It Gets,Lil Baby Featuring EST Gee,69,34,4
4/10/21,83,Quicksand,Morray,80,74,8
4/10/21,84,Pick Up Your Feelings,Jazmine Sullivan,83,75,10
4/10/21,85,Pills & Billz,Rod Wave,,85,1
4/10/21,86,The Business,Tiesto,75,69,6
4/10/21,87,Buss It,Erica Banks,72,47,12
4/10/21,88,How The Game Go,Rod Wave,,88,1
4/10/21,89,OMDB,Rod Wave,,89,1
4/10/21,90,Settling Down,Miranda Lambert,95,90,3
4/10/21,91,Almost Maybes,Jordan Davis,86,73,10
4/10/21,92,Glad You Exist,Dan + Shay,85,63,8
4/10/21,93,Clouds,NF,,53,2
4/10/21,94,What's Love??,Rod Wave,,94,1
4/10/21,95,One Too Many,Keith Urban Duet With P!nk,90,62,16
4/10/21,96,Shock Da World,Rod Wave,,96,1
4/10/21,97,You Got It,VEDO,88,75,14
4/10/21,98,Sneaky Links,Rod Wave,,98,1
4/10/21,99,Nobody,Dylan Scott,93,85,5
4/10/21,100,Girl Like Me,Black Eyed Peas X Shakira,89,67,12
4/3/21,1,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,1
4/3/21,2,Up,Cardi B,1,1,7
4/3/21,3,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),2,2,3
4/3/21,4,Drivers License,Olivia Rodrigo,3,1,11
4/3/21,5,Save Your Tears,The Weeknd,5,4,15
4/3/21,6,Blinding Lights,The Weeknd,6,1,68
4/3/21,7,Levitating,Dua Lipa Featuring DaBaby,7,5,25
4/3/21,8,What's Next,Drake,4,1,3
4/3/21,9,What You Know Bout Love,Pop Smoke,12,9,29
4/3/21,10,Mood,24kGoldn Featuring iann dior,8,1,33
4/3/21,11,34+35,Ariana Grande,9,2,21
4/3/21,12,Go Crazy,Chris Brown & Young Thug,11,3,46
4/3/21,13,Back In Blood,Pooh Shiesty Featuring Lil Durk,14,13,12
4/3/21,14,Calling My Phone,Lil Tjay Featuring 6LACK,13,3,6
4/3/21,15,Therefore I Am,Billie Eilish,15,2,20
4/3/21,16,Anyone,Justin Bieber,37,6,12
4/3/21,17,Astronaut In The Ocean,Masked Wolf,25,17,6
4/3/21,18,You're Mines Still,Yung Bleu Featuring Drake,18,18,16
4/3/21,19,Wants And Needs,Drake Featuring Lil Baby,10,2,3
4/3/21,20,Hold On,Justin Bieber,59,20,3
4/3/21,21,Positions,Ariana Grande,17,1,22
4/3/21,22,You Broke Me First.,Tate McRae,19,17,31
4/3/21,23,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,20,15,10
4/3/21,24,Best Friend,Saweetie Featuring Doja Cat,21,21,11
4/3/21,25,On Me,Lil Baby,23,23,16
4/3/21,26,Dynamite,BTS,34,1,31
4/3/21,27,Streets,Doja Cat,16,16,11
4/3/21,28,Dakiti,Bad Bunny & Jhay Cortez,22,5,21
4/3/21,29,Heartbreak Anniversary,Giveon,30,29,6
4/3/21,30,No More Parties,Coi Leray Featuring Lil Durk,26,26,7
4/3/21,31,My Ex's Best Friend,Machine Gun Kelly X blackbear,28,21,32
4/3/21,32,Street Runner,Rod Wave,36,32,2
4/3/21,33,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,24,6,38
4/3/21,34,Good Days,SZA,27,9,13
4/3/21,35,What's Your Country Song,Thomas Rhett,29,29,14
4/3/21,36,Without You,The Kid LAROI,40,34,16
4/3/21,37,The Good Ones,Gabby Barrett,33,32,13
4/3/21,38,Whoopty,CJ,45,10,20
4/3/21,39,Put Your Records On,Ritt Momney,32,30,23
4/3/21,40,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,47,40,3
4/3/21,41,Starting Over,Chris Stapleton,35,25,30
4/3/21,42,Headshot,"Lil Tjay, Polo G & Fivio Foreign",,42,1
4/3/21,43,As I Am,Justin Bieber Featuring Khalid,,43,1
4/3/21,44,Telepatia,Kali Uchis,43,39,5
4/3/21,45,Cry Baby,Megan Thee Stallion Featuring DaBaby,42,28,16
4/3/21,46,Just The Way,Parmalee x Blanco Brown,38,31,13
4/3/21,47,Better Together,Luke Combs,44,15,25
4/3/21,48,My Head And My Heart,Ava Max,46,45,7
4/3/21,49,Good Time,Niko Moon,41,20,25
4/3/21,50,Willow,Taylor Swift,39,1,15
4/3/21,51,We're Good,Dua Lipa,52,49,6
4/3/21,52,Lady,Brett Young,54,52,11
4/3/21,53,Track Star,Mooski,55,53,5
4/3/21,54,Long Live,Florida Georgia Line,49,48,12
4/3/21,55,Time Today,Moneybagg Yo,51,37,7
4/3/21,56,Lemon Pepper Freestyle,Drake Featuring Rick Ross,31,3,3
4/3/21,57,Heat Waves,Glass Animals,56,56,10
4/3/21,58,Damage,H.E.R.,48,44,15
4/3/21,59,Goosebumps,Travis Scott & HVME,57,56,10
4/3/21,60,Down To One,Luke Bryan,53,36,13
4/3/21,61,Forever After All,Luke Combs,61,2,22
4/3/21,62,Unstable,Justin Bieber Featuring The Kid LAROI,,62,1
4/3/21,63,Momma's House,Dustin Lynch,65,62,11
4/3/21,64,Off My Face,Justin Bieber,,64,1
4/3/21,65,Hell Of A View,Eric Church,63,63,11
4/3/21,66,Ghost,Justin Bieber,,66,1
4/3/21,67,Somebody Like That,Tenille Arts,67,67,10
4/3/21,68,2 Much,Justin Bieber,,68,1
4/3/21,69,Real As It Gets,Lil Baby Featuring EST Gee,58,34,3
4/3/21,70,Monsters,All Time Low Featuring Demi Lovato & blackbear ,60,55,13
4/3/21,71,Body,Megan Thee Stallion,64,12,18
4/3/21,72,Buss It,Erica Banks,62,47,11
4/3/21,73,La Noche de Anoche,Bad Bunny & Rosalia,68,53,9
4/3/21,74,Masterpiece,DaBaby,71,55,9
4/3/21,75,The Business,Tiesto,69,69,5
4/3/21,76,Deserve You,Justin Bieber,,76,1
4/3/21,77,Wasted On You,Morgan Wallen,66,9,11
4/3/21,78,Made For You,Jake Owen,77,77,5
4/3/21,79,Breaking Up Was Easy In The 90's,Sam Hunt,76,76,4
4/3/21,80,Quicksand,Morray,74,74,7
4/3/21,81,Die For You,Justin Bieber Featuring Dominic Fike,,81,1
4/3/21,82,Tombstone,Rod Wave,,82,1
4/3/21,83,Pick Up Your Feelings,Jazmine Sullivan,75,75,9
4/3/21,84,Love You Different,Justin Bieber Featuring BEAM,,84,1
4/3/21,85,Glad You Exist,Dan + Shay,86,63,7
4/3/21,86,Almost Maybes,Jordan Davis,73,73,9
4/3/21,87,Loved By You,Justin Bieber Featuring Burna Boy,,87,1
4/3/21,88,You Got It,VEDO,78,75,13
4/3/21,89,Girl Like Me,Black Eyed Peas X Shakira,72,67,11
4/3/21,90,One Too Many,Keith Urban Duet With P!nk,82,62,15
4/3/21,91,Somebody,Justin Bieber,,91,1
4/3/21,92,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,89,84,5
4/3/21,93,Nobody,Dylan Scott,85,85,4
4/3/21,94,Famous Friends,Chris Young + Kane Brown,,94,1
4/3/21,95,Settling Down,Miranda Lambert,90,90,2
4/3/21,96,Sand In My Boots,Morgan Wallen,80,32,11
4/3/21,97,Neighbors,Pooh Shiesty Featuring BIG30,92,51,7
4/3/21,98,Bandido,Myke Towers & Juhn,91,82,7
4/3/21,99,Drankin N Smokin,Future & Lil Uzi Vert,93,31,10
4/3/21,100,Beers And Sunshine,Darius Rucker,81,42,15
3/27/21,1,Up,Cardi B,6,1,6
3/27/21,2,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),4,2,2
3/27/21,3,Drivers License,Olivia Rodrigo,5,1,10
3/27/21,4,What's Next,Drake,1,1,2
3/27/21,5,Save Your Tears,The Weeknd,7,4,14
3/27/21,6,Blinding Lights,The Weeknd,8,1,67
3/27/21,7,Levitating,Dua Lipa Featuring DaBaby,13,5,24
3/27/21,8,Mood,24kGoldn Featuring iann dior,10,1,32
3/27/21,9,34+35,Ariana Grande,9,2,20
3/27/21,10,Wants And Needs,Drake Featuring Lil Baby,2,2,2
3/27/21,11,Go Crazy,Chris Brown & Young Thug,11,3,45
3/27/21,12,What You Know Bout Love,Pop Smoke,12,9,28
3/27/21,13,Calling My Phone,Lil Tjay Featuring 6LACK,14,3,5
3/27/21,14,Back In Blood,Pooh Shiesty Featuring Lil Durk,16,13,11
3/27/21,15,Therefore I Am,Billie Eilish,17,2,19
3/27/21,16,Streets,Doja Cat,18,16,10
3/27/21,17,Positions,Ariana Grande,15,1,21
3/27/21,18,You're Mines Still,Yung Bleu Featuring Drake,21,18,15
3/27/21,19,You Broke Me First.,Tate McRae,20,17,30
3/27/21,20,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,25,15,9
3/27/21,21,Best Friend,Saweetie Featuring Doja Cat,22,21,10
3/27/21,22,Dakiti,Bad Bunny & Jhay Cortez,23,5,20
3/27/21,23,On Me,Lil Baby,27,23,15
3/27/21,24,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,24,6,37
3/27/21,25,Astronaut In The Ocean,Masked Wolf,37,25,5
3/27/21,26,No More Parties,Coi Leray Featuring Lil Durk,39,26,6
3/27/21,27,Good Days,SZA,19,9,12
3/27/21,28,My Ex's Best Friend,Machine Gun Kelly X blackbear,28,21,31
3/27/21,29,What's Your Country Song,Thomas Rhett,30,29,13
3/27/21,30,Heartbreak Anniversary,Giveon,52,30,5
3/27/21,31,Lemon Pepper Freestyle,Drake Featuring Rick Ross,3,3,2
3/27/21,32,Put Your Records On,Ritt Momney,35,30,22
3/27/21,33,The Good Ones,Gabby Barrett,32,32,12
3/27/21,34,Dynamite,BTS,43,1,30
3/27/21,35,Starting Over,Chris Stapleton,41,25,29
3/27/21,36,Street Runner,Rod Wave,,36,1
3/27/21,37,Anyone,Justin Bieber,38,6,11
3/27/21,38,Just The Way,Parmalee x Blanco Brown,31,31,12
3/27/21,39,Willow,Taylor Swift,42,1,14
3/27/21,40,Without You,The Kid LAROI,44,34,15
3/27/21,41,Good Time,Niko Moon,33,20,24
3/27/21,42,Cry Baby,Megan Thee Stallion Featuring DaBaby,45,28,15
3/27/21,43,Telepatia,Kali Uchis,40,39,4
3/27/21,44,Better Together,Luke Combs,36,15,24
3/27/21,45,Whoopty,CJ,29,10,19
3/27/21,46,My Head And My Heart,Ava Max,47,45,6
3/27/21,47,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,54,47,2
