title; rank; date; artist; chart
Happier Than Ever - Edit;78;24/10/2021;Billie Eilish;top200
Martin & Gina;79;24/10/2021;Polo G;top200
Save Your Tears (with Ariana Grande) (Remix);80;24/10/2021;The Weeknd;top200
Thot Shit;81;24/10/2021;Megan Thee Stallion;top200
Circles;82;24/10/2021;Post Malone;top200
masquerade;83;24/10/2021;Siouxxie;top200
my ex's best friend (with blackbear);84;24/10/2021;Machine Gun Kelly;top200
Have Mercy;85;24/10/2021;Chlöe;top200
favorite crime;86;24/10/2021;Olivia Rodrigo;top200
Lucid Dreams;87;24/10/2021;Juice WRLD;top200
Good Days;88;24/10/2021;SZA;top200
Take My Breath;89;24/10/2021;The Weeknd;top200
Mood (feat. iann dior);90;24/10/2021;24kGoldn;top200
Buy Dirt;91;24/10/2021;Jordan Davis, Luke Bryan;top200
Heartbreak Anniversary;92;24/10/2021;Giveon;top200
we fell in love in october;93;24/10/2021;girl in red;top200
Dreams - 2004 Remaster;94;24/10/2021;Fleetwood Mac;top200
Daddy Issues;95;24/10/2021;The Neighbourhood;top200
Space Song;96;24/10/2021;Beach House;top200
Classic;97;24/10/2021;MKTO;top200
Come & Go (with Marshmello);98;24/10/2021;Juice WRLD;top200
Pain;99;24/10/2021;PinkPantheress;top200
Leave Before You Love Me (with Jonas Brothers);100;24/10/2021;Marshmello;top200
The Spins;101;24/10/2021;Mac Miller;top200
Champagne Poetry;102;24/10/2021;Drake;top200
Love In The Dark;103;24/10/2021;Adele;top200
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;104;24/10/2021;CKay;top200
She Knows (feat. Amber Coffman & Cults);105;24/10/2021;J. Cole;top200
SLOW DANCING IN THE DARK;106;24/10/2021;Joji;top200
Watermelon Sugar;107;24/10/2021;Harry Styles;top200
Teenagers;108;24/10/2021;My Chemical Romance;top200
telepatía;109;24/10/2021;Kali Uchis;top200
Looking Out for You;110;24/10/2021;Joy Again;top200
Present;111;24/10/2021;Khalid;top200
505;112;24/10/2021;Arctic Monkeys;top200
Face Off;113;24/10/2021;Tech N9ne, Joey Cool, King Iso, Dwayne Johnson;top200
Dealer;114;24/10/2021;Lana Del Rey;top200
goosebumps;115;24/10/2021;Travis Scott;top200
Wishing Well;116;24/10/2021;Juice WRLD;top200
DÁKITI;117;24/10/2021;Bad Bunny, Jhay Cortez;top200
Streets;118;24/10/2021;Doja Cat;top200
Bored;119;24/10/2021;Billie Eilish;top200
Lemonade (feat. Gunna & Don Toliver & NAV);120;24/10/2021;Internet Money;top200
XO Tour Llif3;121;24/10/2021;Lil Uzi Vert;top200
Wait a Minute!;122;24/10/2021;WILLOW;top200
Heather;123;24/10/2021;Conan Gray;top200
Jocelyn Flores;124;24/10/2021;XXXTENTACION;top200
Rich MF (feat. Polo G & Lil Durk);125;24/10/2021;Trippie Redd;top200
happier;126;24/10/2021;Olivia Rodrigo;top200
t r a n s p a r e n t s o u l feat. Travis Barker;127;24/10/2021;WILLOW;top200
Electric Love;128;24/10/2021;BØRNS;top200
brutal;129;24/10/2021;Olivia Rodrigo;top200
jealousy jealousy;130;24/10/2021;Olivia Rodrigo;top200
Die For You;131;24/10/2021;The Weeknd;top200
Loverboy;132;24/10/2021;A-Wall;top200
Last One Standing (feat. Polo G & Mozzy & Eminem) - From Venom: Let There Be Carnage;133;24/10/2021;Skylar Grey;top200
edamame (feat. Rich Brian);134;24/10/2021;bbno$;top200
Robbery;135;24/10/2021;Juice WRLD;top200
No Friends In The Industry;136;24/10/2021;Drake;top200
Off The Grid;137;24/10/2021;Kanye West;top200
Work Out;138;24/10/2021;J. Cole;top200
Flocky Flocky (feat. Travis Scott);139;24/10/2021;Don Toliver;top200
Astronaut In The Ocean;140;24/10/2021;Masked Wolf;top200
See You Again (feat. Kali Uchis);141;24/10/2021;Tyler, The Creator;top200
Whiskey Glasses;142;24/10/2021;Morgan Wallen;top200
All I Ask;143;24/10/2021;Adele;top200
Volví;144;24/10/2021;Aventura, Bad Bunny;top200
Wildest Dreams (Taylor's Version);145;24/10/2021;Taylor Swift;top200
Everybody Talks;146;24/10/2021;Neon Trees;top200
Todo De Ti;147;24/10/2021;Rauw Alejandro;top200
Money Trees;148;24/10/2021;Kendrick Lamar, Jay Rock;top200
Chosen (feat. Ty Dolla $ign);149;24/10/2021;Blxst, Tyga;top200
Pissed Me Off;150;24/10/2021;Lil Durk;top200
For The Night (feat. Lil Baby & DaBaby);151;24/10/2021;Pop Smoke;top200
Pursuit Of Happiness (Nightmare);152;24/10/2021;Kid Cudi, MGMT, Ratatat;top200
Not Allowed;153;24/10/2021;TV Girl;top200
Collard Greens;154;24/10/2021;ScHoolboy Q, Kendrick Lamar;top200
Calling My Phone;155;24/10/2021;Lil Tjay, 6LACK;top200
Switches & Dracs (with Lil Durk feat. EST Gee);156;24/10/2021;Moneybagg Yo;top200
The Hills;157;24/10/2021;The Weeknd;top200
Smells Like Teen Spirit;158;24/10/2021;Nirvana;top200
Someone You Loved;159;24/10/2021;Lewis Capaldi;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;160;24/10/2021;Jack Harlow;top200
Set Fire to the Rain;161;24/10/2021;Adele;top200
Wasted On You;162;24/10/2021;Morgan Wallen;top200
lovely (with Khalid);163;24/10/2021;Billie Eilish;top200
Best Friend (feat. Doja Cat);164;24/10/2021;Saweetie;top200
Tennessee Whiskey;165;24/10/2021;Chris Stapleton;top200
WAP (feat. Megan Thee Stallion);166;24/10/2021;Cardi B;top200
Your Heart;167;24/10/2021;Joyner Lucas, J. Cole;top200
Drip Too Hard (Lil Baby & Gunna);168;24/10/2021;Lil Baby;top200
Redbone;169;24/10/2021;Childish Gambino;top200
Blueberry Faygo;170;24/10/2021;Lil Mosey;top200
The Way Life Goes (feat. Oh Wonder);171;24/10/2021;Lil Uzi Vert;top200
Thriller;172;24/10/2021;Michael Jackson;top200
Forever After All;173;24/10/2021;Luke Combs;top200
you broke me first;174;24/10/2021;Tate McRae;top200
Save Your Tears;175;24/10/2021;The Weeknd;top200
Talking to the Moon;176;24/10/2021;Bruno Mars;top200
What You Know Bout Love;177;24/10/2021;Pop Smoke;top200
Cigarette Daydreams;178;24/10/2021;Cage The Elephant;top200
SAD!;179;24/10/2021;XXXTENTACION;top200
ROCKSTAR (feat. Roddy Ricch);180;24/10/2021;DaBaby;top200
If I Didn't Love You;181;24/10/2021;Jason Aldean, Carrie Underwood;top200
Yellow;182;24/10/2021;Coldplay;top200
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);183;24/10/2021;DJ Khaled;top200
hot girl bummer;184;24/10/2021;blackbear;top200
I GUESS I'M IN LOVE;185;24/10/2021;Clinton Kane;top200
Still into You;186;24/10/2021;Paramore;top200
Notion;187;24/10/2021;The Rare Occasions;top200
The Less I Know The Better;188;24/10/2021;Tame Impala;top200
Shoota (feat. Lil Uzi Vert);189;24/10/2021;Playboi Carti;top200
Before You Go;190;24/10/2021;Lewis Capaldi;top200
Laugh Now Cry Later (feat. Lil Durk);191;24/10/2021;Drake;top200
Chasing Pavements;192;24/10/2021;Adele;top200
I Can't Handle Change;193;24/10/2021;Roar;top200
Tongue Tied;194;24/10/2021;Grouplove;top200
SCOOP (feat. Doja Cat);195;24/10/2021;Lil Nas X;top200
Bandit (with YoungBoy Never Broke Again);196;24/10/2021;Juice WRLD;top200
The Night We Met;197;24/10/2021;Lord Huron;top200
exile (feat. Bon Iver);198;24/10/2021;Taylor Swift;top200
Fuck Love (feat. Trippie Redd);199;24/10/2021;XXXTENTACION;top200
SICKO MODE;200;24/10/2021;Travis Scott;top200
Easy On Me;1;25/10/2021;Adele;top200
INDUSTRY BABY (feat. Jack Harlow);2;25/10/2021;Lil Nas X;top200
STAY (with Justin Bieber);3;25/10/2021;The Kid LAROI;top200
Heat Waves;4;25/10/2021;Glass Animals;top200
Moth To A Flame (with The Weeknd);5;25/10/2021;Swedish House Mafia;top200
Knife Talk (with 21 Savage ft. Project Pat);6;25/10/2021;Drake;top200
Better Days (NEIKED x Mae Muller x Polo G);7;25/10/2021;NEIKED;top200
Way 2 Sexy (with Future & Young Thug);8;25/10/2021;Drake;top200
Need to Know;9;25/10/2021;Doja Cat;top200
Meet Me At Our Spot;10;25/10/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
good 4 u;11;25/10/2021;Olivia Rodrigo;top200
Kiss Me More (feat. SZA);12;25/10/2021;Doja Cat;top200
family ties (with Kendrick Lamar);13;25/10/2021;Baby Keem;top200
Woman;14;25/10/2021;Doja Cat;top200
Shivers;15;25/10/2021;Ed Sheeran;top200
THATS WHAT I WANT;16;25/10/2021;Lil Nas X;top200
Happier Than Ever;17;25/10/2021;Billie Eilish;top200
MONTERO (Call Me By Your Name);18;25/10/2021;Lil Nas X;top200
Bad Habits;19;25/10/2021;Ed Sheeran;top200
traitor;20;25/10/2021;Olivia Rodrigo;top200
Fair Trade (with Travis Scott);21;25/10/2021;Drake;top200
Cold Heart - PNAU Remix;22;25/10/2021;Elton John, Dua Lipa;top200
Sweater Weather;23;25/10/2021;The Neighbourhood;top200
Dark Red;24;25/10/2021;Steve Lacy;top200
2055;25;25/10/2021;Sleepy Hallow;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);26;25/10/2021;Nardo Wick;top200
Jugaste y Sufrí;27;25/10/2021;Eslabon Armado, DannyLux;top200
MONEY;28;25/10/2021;LISA;top200
My Universe;29;25/10/2021;Coldplay, BTS;top200
Levitating (feat. DaBaby);30;25/10/2021;Dua Lipa;top200
love nwantiti (ah ah ah);31;25/10/2021;CKay;top200
Bubbly (with Drake & Travis Scott);32;25/10/2021;Young Thug;top200
Life Goes On;33;25/10/2021;Oliver Tree;top200
Beggin';34;25/10/2021;Måneskin;top200
Pepas;35;25/10/2021;Farruko;top200
Praise God;36;25/10/2021;Kanye West;top200
RAPSTAR;37;25/10/2021;Polo G;top200
Fancy Like;38;25/10/2021;Walker Hayes;top200
Get Into It (Yuh);39;25/10/2021;Doja Cat;top200
Girls Want Girls (with Lil Baby);40;25/10/2021;Drake;top200
You Right;41;25/10/2021;Doja Cat, The Weeknd;top200
When We Were Young;42;25/10/2021;Adele;top200
Hurricane;43;25/10/2021;Kanye West;top200
I Love You So;44;25/10/2021;The Walters;top200
Not In The Mood (feat. Fivio Foreign & Kay Flock);45;25/10/2021;Lil Tjay;top200
Está Dañada;46;25/10/2021;Ivan Cornejo;top200
Freaks;47;25/10/2021;Surf Curse;top200
No Role Modelz;48;25/10/2021;J. Cole;top200
Nuestra Canción;49;25/10/2021;Monsieur Periné, Vicente Garcia;top200
Ain't Shit;50;25/10/2021;Doja Cat;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);51;25/10/2021;Tainy;top200
Ghost;52;25/10/2021;Justin Bieber;top200
deja vu;53;25/10/2021;Olivia Rodrigo;top200
Blinding Lights;54;25/10/2021;The Weeknd;top200
Someone Like You;55;25/10/2021;Adele;top200
Wants and Needs (feat. Lil Baby);56;25/10/2021;Drake;top200
"...And to Those I Love;  Thanks for Sticking Around";57;25/10/2021;$uicideboy$;top200
WFM;58;25/10/2021;Realestk;top200
Livin It Up (with Post Malone & A$AP Rocky);59;25/10/2021;Young Thug;top200
Sky;60;25/10/2021;Playboi Carti;top200
drivers license;61;25/10/2021;Olivia Rodrigo;top200
YKWIM?;62;25/10/2021;Yot Club;top200
Rolling in the Deep;63;25/10/2021;Adele;top200
Moon;64;25/10/2021;Kanye West;top200
Peaches (feat. Daniel Caesar & Giveon);65;25/10/2021;Justin Bieber;top200
Sharing Locations (feat. Lil Baby & Lil Durk);66;25/10/2021;Meek Mill;top200
Miss The Rage (feat. Playboi Carti);67;25/10/2021;Trippie Redd;top200
A-O-K;68;25/10/2021;Tai Verdes;top200
Tell Em;69;25/10/2021;Cochise, $NOT;top200
Too Easy;70;25/10/2021;Gunna, Future;top200
Happier Than Ever - Edit;71;25/10/2021;Billie Eilish;top200
Love In The Dark;72;25/10/2021;Adele;top200
Daddy Issues;73;25/10/2021;The Neighbourhood;top200
Dealer;74;25/10/2021;Lana Del Rey;top200
Sunflower - Spider-Man: Into the Spider-Verse;75;25/10/2021;Post Malone, Swae Lee;top200
20 Min;76;25/10/2021;Lil Uzi Vert;top200
LOT OF ME;77;25/10/2021;Lil Tecca;top200
Space Song;78;25/10/2021;Beach House;top200
Good Days;79;25/10/2021;SZA;top200
we fell in love in october;80;25/10/2021;girl in red;top200
Save Your Tears (with Ariana Grande) (Remix);81;25/10/2021;The Weeknd;top200
Martin & Gina;82;25/10/2021;Polo G;top200
Present;83;25/10/2021;Khalid;top200
favorite crime;84;25/10/2021;Olivia Rodrigo;top200
Buy Dirt;85;25/10/2021;Jordan Davis, Luke Bryan;top200
Heartbreak Anniversary;86;25/10/2021;Giveon;top200
Mr. Brightside;87;25/10/2021;The Killers;top200
Circles;88;25/10/2021;Post Malone;top200
Leave Before You Love Me (with Jonas Brothers);89;25/10/2021;Marshmello;top200
Leave The Door Open;90;25/10/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
my ex's best friend (with blackbear);91;25/10/2021;Machine Gun Kelly;top200
SLOW DANCING IN THE DARK;92;25/10/2021;Joji;top200
505;93;25/10/2021;Arctic Monkeys;top200
All Girls Are The Same;94;25/10/2021;Juice WRLD;top200
Yonaguni;95;25/10/2021;Bad Bunny;top200
She Knows (feat. Amber Coffman & Cults);96;25/10/2021;J. Cole;top200
masquerade;97;25/10/2021;Siouxxie;top200
Bored;98;25/10/2021;Billie Eilish;top200
All I Ask;99;25/10/2021;Adele;top200
Champagne Poetry;100;25/10/2021;Drake;top200
Die For You;101;25/10/2021;The Weeknd;top200
Take My Breath;102;25/10/2021;The Weeknd;top200
Looking Out for You;103;25/10/2021;Joy Again;top200
Pain;104;25/10/2021;PinkPantheress;top200
Have Mercy;105;25/10/2021;Chlöe;top200
Teenagers;106;25/10/2021;My Chemical Romance;top200
Heather;107;25/10/2021;Conan Gray;top200
Set Fire to the Rain;108;25/10/2021;Adele;top200
Rich MF (feat. Polo G & Lil Durk);109;25/10/2021;Trippie Redd;top200
Watermelon Sugar;110;25/10/2021;Harry Styles;top200
Lucid Dreams;111;25/10/2021;Juice WRLD;top200
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;112;25/10/2021;CKay;top200
telepatía;113;25/10/2021;Kali Uchis;top200
Thot Shit;114;25/10/2021;Megan Thee Stallion;top200
The Spins;115;25/10/2021;Mac Miller;top200
Dreams - 2004 Remaster;116;25/10/2021;Fleetwood Mac;top200
Classic;117;25/10/2021;MKTO;top200
Mood (feat. iann dior);118;25/10/2021;24kGoldn;top200
See You Again (feat. Kali Uchis);119;25/10/2021;Tyler, The Creator;top200
Come & Go (with Marshmello);120;25/10/2021;Juice WRLD;top200
Streets;121;25/10/2021;Doja Cat;top200
Wait a Minute!;122;25/10/2021;WILLOW;top200
Last One Standing (feat. Polo G & Mozzy & Eminem) - From Venom: Let There Be Carnage;123;25/10/2021;Skylar Grey;top200
Off The Grid;124;25/10/2021;Kanye West;top200
Jocelyn Flores;125;25/10/2021;XXXTENTACION;top200
Electric Love;126;25/10/2021;BØRNS;top200
happier;127;25/10/2021;Olivia Rodrigo;top200
XO Tour Llif3;128;25/10/2021;Lil Uzi Vert;top200
No Friends In The Industry;129;25/10/2021;Drake;top200
t r a n s p a r e n t s o u l feat. Travis Barker;130;25/10/2021;WILLOW;top200
Switches & Dracs (with Lil Durk feat. EST Gee);131;25/10/2021;Moneybagg Yo;top200
Loverboy;132;25/10/2021;A-Wall;top200
Flocky Flocky (feat. Travis Scott);133;25/10/2021;Don Toliver;top200
Not Allowed;134;25/10/2021;TV Girl;top200
Work Out;135;25/10/2021;J. Cole;top200
goosebumps;136;25/10/2021;Travis Scott;top200
Money Trees;137;25/10/2021;Kendrick Lamar, Jay Rock;top200
jealousy jealousy;138;25/10/2021;Olivia Rodrigo;top200
Someone You Loved;139;25/10/2021;Lewis Capaldi;top200
Face Off;140;25/10/2021;Tech N9ne, Joey Cool, King Iso, Dwayne Johnson;top200
Wishing Well;141;25/10/2021;Juice WRLD;top200
DÁKITI;142;25/10/2021;Bad Bunny, Jhay Cortez;top200
GHOST TOWN;143;25/10/2021;Benson Boone;top200
brutal;144;25/10/2021;Olivia Rodrigo;top200
edamame (feat. Rich Brian);145;25/10/2021;bbno$;top200
exile (feat. Bon Iver);146;25/10/2021;Taylor Swift;top200
The Night We Met;147;25/10/2021;Lord Huron;top200
Smells Like Teen Spirit;148;25/10/2021;Nirvana;top200
Wildest Dreams (Taylor's Version);149;25/10/2021;Taylor Swift;top200
lovely (with Khalid);150;25/10/2021;Billie Eilish;top200
Pursuit Of Happiness (Nightmare);151;25/10/2021;Kid Cudi, MGMT, Ratatat;top200
I GUESS I'M IN LOVE;152;25/10/2021;Clinton Kane;top200
Collard Greens;153;25/10/2021;ScHoolboy Q, Kendrick Lamar;top200
Send My Love (To Your New Lover);154;25/10/2021;Adele;top200
Robbery;155;25/10/2021;Juice WRLD;top200
you broke me first;156;25/10/2021;Tate McRae;top200
Your Heart;157;25/10/2021;Joyner Lucas, J. Cole;top200
Chasing Pavements;158;25/10/2021;Adele;top200
Lemonade (feat. Gunna & Don Toliver & NAV);159;25/10/2021;Internet Money;top200
Yellow;160;25/10/2021;Coldplay;top200
The Way Life Goes (feat. Oh Wonder);161;25/10/2021;Lil Uzi Vert;top200
The Hills;162;25/10/2021;The Weeknd;top200
Before You Go;163;25/10/2021;Lewis Capaldi;top200
Wasted On You;164;25/10/2021;Morgan Wallen;top200
Everybody Talks;165;25/10/2021;Neon Trees;top200
Redbone;166;25/10/2021;Childish Gambino;top200
For Tonight;167;25/10/2021;Giveon;top200
Cigarette Daydreams;168;25/10/2021;Cage The Elephant;top200
Volví;169;25/10/2021;Aventura, Bad Bunny;top200
If I Didn't Love You;170;25/10/2021;Jason Aldean, Carrie Underwood;top200
m y . l i f e (with 21 Savage & Morray);171;25/10/2021;J. Cole;top200
Shoota (feat. Lil Uzi Vert);172;25/10/2021;Playboi Carti;top200
Pissed Me Off;173;25/10/2021;Lil Durk;top200
Calling My Phone;174;25/10/2021;Lil Tjay, 6LACK;top200
Notion;175;25/10/2021;The Rare Occasions;top200
Chosen (feat. Ty Dolla $ign);176;25/10/2021;Blxst, Tyga;top200
Save Your Tears;177;25/10/2021;The Weeknd;top200
Todo De Ti;178;25/10/2021;Rauw Alejandro;top200
Whiskey Glasses;179;25/10/2021;Morgan Wallen;top200
Talking to the Moon;180;25/10/2021;Bruno Mars;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;181;25/10/2021;Jack Harlow;top200
Star Shopping;182;25/10/2021;Lil Peep;top200
Drip Too Hard (Lil Baby & Gunna);183;25/10/2021;Lil Baby;top200
I Can't Handle Change;184;25/10/2021;Roar;top200
For The Night (feat. Lil Baby & DaBaby);185;25/10/2021;Pop Smoke;top200
Forever After All;186;25/10/2021;Luke Combs;top200
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);187;25/10/2021;DJ Khaled;top200
The Less I Know The Better;188;25/10/2021;Tame Impala;top200
ARE WE STILL FRIENDS?;189;25/10/2021;Tyler, The Creator;top200
REPEAT IT (with Gunna);190;25/10/2021;Lil Tecca;top200
Astronaut In The Ocean;191;25/10/2021;Masked Wolf;top200
Heartless;192;25/10/2021;Kanye West;top200
Ready (feat. Gunna);193;25/10/2021;Lil Baby;top200
MIDDLE CHILD;194;25/10/2021;J. Cole;top200
Fell In Luv (feat. Bryson Tiller);195;25/10/2021;Playboi Carti;top200
Fuck Love (feat. Trippie Redd);196;25/10/2021;XXXTENTACION;top200
Still into You;197;25/10/2021;Paramore;top200
Kilby Girl;198;25/10/2021;The Backseat Lovers;top200
Let Somebody Go;199;25/10/2021;Coldplay, Selena Gomez;top200
Love Is Only a Feeling;200;25/10/2021;Joey Bada$$;top200
Easy On Me;1;26/10/2021;Adele;top200
INDUSTRY BABY (feat. Jack Harlow);2;26/10/2021;Lil Nas X;top200
STAY (with Justin Bieber);3;26/10/2021;The Kid LAROI;top200
Heat Waves;4;26/10/2021;Glass Animals;top200
Knife Talk (with 21 Savage ft. Project Pat);5;26/10/2021;Drake;top200
Better Days (NEIKED x Mae Muller x Polo G);6;26/10/2021;NEIKED;top200
Way 2 Sexy (with Future & Young Thug);7;26/10/2021;Drake;top200
Moth To A Flame (with The Weeknd);8;26/10/2021;Swedish House Mafia;top200
Need to Know;9;26/10/2021;Doja Cat;top200
Meet Me At Our Spot;10;26/10/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
good 4 u;11;26/10/2021;Olivia Rodrigo;top200
family ties (with Kendrick Lamar);12;26/10/2021;Baby Keem;top200
Kiss Me More (feat. SZA);13;26/10/2021;Doja Cat;top200
Woman;14;26/10/2021;Doja Cat;top200
Shivers;15;26/10/2021;Ed Sheeran;top200
THATS WHAT I WANT;16;26/10/2021;Lil Nas X;top200
MONTERO (Call Me By Your Name);17;26/10/2021;Lil Nas X;top200
Happier Than Ever;18;26/10/2021;Billie Eilish;top200
Fair Trade (with Travis Scott);19;26/10/2021;Drake;top200
Bad Habits;20;26/10/2021;Ed Sheeran;top200
traitor;21;26/10/2021;Olivia Rodrigo;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);22;26/10/2021;Nardo Wick;top200
Sweater Weather;23;26/10/2021;The Neighbourhood;top200
Cold Heart - PNAU Remix;24;26/10/2021;Elton John, Dua Lipa;top200
Dark Red;25;26/10/2021;Steve Lacy;top200
2055;26;26/10/2021;Sleepy Hallow;top200
Jugaste y Sufrí;27;26/10/2021;Eslabon Armado, DannyLux;top200
MONEY;28;26/10/2021;LISA;top200
love nwantiti (ah ah ah);29;26/10/2021;CKay;top200
Levitating (feat. DaBaby);30;26/10/2021;Dua Lipa;top200
Bubbly (with Drake & Travis Scott);31;26/10/2021;Young Thug;top200
My Universe;32;26/10/2021;Coldplay, BTS;top200
Praise God;33;26/10/2021;Kanye West;top200
Beggin';34;26/10/2021;Måneskin;top200
Life Goes On;35;26/10/2021;Oliver Tree;top200
RAPSTAR;36;26/10/2021;Polo G;top200
Pepas;37;26/10/2021;Farruko;top200
Fancy Like;38;26/10/2021;Walker Hayes;top200
Get Into It (Yuh);39;26/10/2021;Doja Cat;top200
Girls Want Girls (with Lil Baby);40;26/10/2021;Drake;top200
You Right;41;26/10/2021;Doja Cat, The Weeknd;top200
Nuestra Canción;42;26/10/2021;Monsieur Periné, Vicente Garcia;top200
Hurricane;43;26/10/2021;Kanye West;top200
When We Were Young;44;26/10/2021;Adele;top200
I Love You So;45;26/10/2021;The Walters;top200
No Role Modelz;46;26/10/2021;J. Cole;top200
Freaks;47;26/10/2021;Surf Curse;top200
Está Dañada;48;26/10/2021;Ivan Cornejo;top200
Ain't Shit;49;26/10/2021;Doja Cat;top200
Blinding Lights;50;26/10/2021;The Weeknd;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);51;26/10/2021;Tainy;top200
Wants and Needs (feat. Lil Baby);52;26/10/2021;Drake;top200
Ghost;53;26/10/2021;Justin Bieber;top200
deja vu;54;26/10/2021;Olivia Rodrigo;top200
Not In The Mood (feat. Fivio Foreign & Kay Flock);55;26/10/2021;Lil Tjay;top200
Someone Like You;56;26/10/2021;Adele;top200
Sky;57;26/10/2021;Playboi Carti;top200
"...And to Those I Love;  Thanks for Sticking Around";58;26/10/2021;$uicideboy$;top200
Livin It Up (with Post Malone & A$AP Rocky);59;26/10/2021;Young Thug;top200
drivers license;60;26/10/2021;Olivia Rodrigo;top200
Sharing Locations (feat. Lil Baby & Lil Durk);61;26/10/2021;Meek Mill;top200
YKWIM?;62;26/10/2021;Yot Club;top200
WFM;63;26/10/2021;Realestk;top200
Rolling in the Deep;64;26/10/2021;Adele;top200
Peaches (feat. Daniel Caesar & Giveon);65;26/10/2021;Justin Bieber;top200
Moon;66;26/10/2021;Kanye West;top200
Miss The Rage (feat. Playboi Carti);67;26/10/2021;Trippie Redd;top200
Tell Em;68;26/10/2021;Cochise, $NOT;top200
Too Easy;69;26/10/2021;Gunna, Future;top200
A-O-K;70;26/10/2021;Tai Verdes;top200
20 Min;71;26/10/2021;Lil Uzi Vert;top200
Sunflower - Spider-Man: Into the Spider-Verse;72;26/10/2021;Post Malone, Swae Lee;top200
LOT OF ME;73;26/10/2021;Lil Tecca;top200
Happier Than Ever - Edit;74;26/10/2021;Billie Eilish;top200
Daddy Issues;75;26/10/2021;The Neighbourhood;top200
Love In The Dark;76;26/10/2021;Adele;top200
Good Days;77;26/10/2021;SZA;top200
Mr. Brightside;78;26/10/2021;The Killers;top200
Leave Before You Love Me (with Jonas Brothers);79;26/10/2021;Marshmello;top200
Circles;80;26/10/2021;Post Malone;top200
Martin & Gina;81;26/10/2021;Polo G;top200
Space Song;82;26/10/2021;Beach House;top200
Buy Dirt;83;26/10/2021;Jordan Davis, Luke Bryan;top200
we fell in love in october;84;26/10/2021;girl in red;top200
favorite crime;85;26/10/2021;Olivia Rodrigo;top200
Heartbreak Anniversary;86;26/10/2021;Giveon;top200
my ex's best friend (with blackbear);87;26/10/2021;Machine Gun Kelly;top200
Save Your Tears (with Ariana Grande) (Remix);88;26/10/2021;The Weeknd;top200
Leave The Door Open;89;26/10/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Yonaguni;90;26/10/2021;Bad Bunny;top200
All Girls Are The Same;91;26/10/2021;Juice WRLD;top200
Dealer;92;26/10/2021;Lana Del Rey;top200
SLOW DANCING IN THE DARK;93;26/10/2021;Joji;top200
505;94;26/10/2021;Arctic Monkeys;top200
She Knows (feat. Amber Coffman & Cults);95;26/10/2021;J. Cole;top200
Looking Out for You;96;26/10/2021;Joy Again;top200
Have Mercy;97;26/10/2021;Chlöe;top200
Take My Breath;98;26/10/2021;The Weeknd;top200
Rich MF (feat. Polo G & Lil Durk);99;26/10/2021;Trippie Redd;top200
Bored;100;26/10/2021;Billie Eilish;top200
Champagne Poetry;101;26/10/2021;Drake;top200
masquerade;102;26/10/2021;Siouxxie;top200
Thot Shit;103;26/10/2021;Megan Thee Stallion;top200
All I Ask;104;26/10/2021;Adele;top200
Die For You;105;26/10/2021;The Weeknd;top200
GHOST TOWN;106;26/10/2021;Benson Boone;top200
Heather;107;26/10/2021;Conan Gray;top200
Teenagers;108;26/10/2021;My Chemical Romance;top200
Lucid Dreams;109;26/10/2021;Juice WRLD;top200
Watermelon Sugar;110;26/10/2021;Harry Styles;top200
The Spins;111;26/10/2021;Mac Miller;top200
telepatía;112;26/10/2021;Kali Uchis;top200
Mood (feat. iann dior);113;26/10/2021;24kGoldn;top200
Present;114;26/10/2021;Khalid;top200
No Friends In The Industry;115;26/10/2021;Drake;top200
Dreams - 2004 Remaster;116;26/10/2021;Fleetwood Mac;top200
Pain;117;26/10/2021;PinkPantheress;top200
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;118;26/10/2021;CKay;top200
Come & Go (with Marshmello);119;26/10/2021;Juice WRLD;top200
Wait a Minute!;120;26/10/2021;WILLOW;top200
Classic;121;26/10/2021;MKTO;top200
Electric Love;122;26/10/2021;BØRNS;top200
Streets;123;26/10/2021;Doja Cat;top200
XO Tour Llif3;124;26/10/2021;Lil Uzi Vert;top200
Jocelyn Flores;125;26/10/2021;XXXTENTACION;top200
Off The Grid;126;26/10/2021;Kanye West;top200
See You Again (feat. Kali Uchis);127;26/10/2021;Tyler, The Creator;top200
Last One Standing (feat. Polo G & Mozzy & Eminem) - From Venom: Let There Be Carnage;128;26/10/2021;Skylar Grey;top200
